CustomerID,TransactionID,TransactionDT,TransactionAmt,CardType,isRetention,Frequency
515,2992596,178615,125.0,gold,1,1.02994137405102
516,2992611,178804,226.0,gold,1,0.9871917144217205
517,2992614,178854,30.0,gold,1,0.11720975756725822
518,2992617,178926,48.336000000000006,gold,1,0.014801687354174892
519,2992621,178991,48.336000000000006,gold,1,0.4726592826329417
520,2992632,179171,48.336000000000006,gold,1,0.9973430679707618
521,2992636,179211,52.505,gold,1,0.8528891717383796
522,2992642,179319,52.505,platinum,1,0.07808592098811072
523,2992649,179421,29.908,platinum,1,0.4692324628488578
524,2992651,179460,226.0,gold,1,0.28084731818379877
525,2992669,179726,159.95,platinum,1,0.5812069185463543
526,2992673,179811,52.505,platinum,1,0.3259679632079848
527,2992683,179932,39.0,platinum,1,-0.06910773068952085
528,2992694,180328,30.814,platinum,1,0.9723068566466995
529,2992696,180399,112.99,platinum,1,0.0590057409321835
530,2992702,180499,335.0,gold,1,0.7334481293560564
531,2992712,180843,150.0,gold,1,0.7626410569532204
532,2992716,180891,36.3,platinum,1,0.1676415695959034
533,2992717,180896,180.0,platinum,1,0.4527885636707263
534,2992730,181228,80.0,gold,1,0.7770829802597845
535,2992736,181319,107.95,gold,1,0.07395475338965433
536,2992739,181388,60.0,platinum,1,1.0392549934149242
537,2992742,181398,150.0,gold,1,0.1233962314557651
538,2992766,181828,100.0,gold,1,0.13097128435788546
539,2992772,181906,159.95,platinum,1,0.3751079295421747
540,2992776,181978,85.0,gold,1,0.8775823277600313
541,2992793,182347,100.0,platinum,1,0.5985702516343031
542,2992813,182844,150.0,gold,1,0.3636870646495257
543,2992816,182933,69.95,platinum,1,0.9790289491061863
544,2992839,183285,78.5,platinum,1,0.21495870806086043
545,2992864,184071,59.0,gold,1,0.9707837607398224
546,2992867,184155,77.0,platinum,1,0.6803816281386821
547,2992873,184255,100.0,gold,1,0.6980458969490546
548,2992904,184996,107.95,gold,1,0.3828098882184183
549,2992914,185306,100.0,platinum,1,0.7587003585683995
550,2992917,185413,1961.0,gold,1,0.416670590516347
551,2992918,185433,200.0,gold,1,0.8879483622636749
552,2992928,185626,29.0,gold,1,0.29783587101250175
553,2992929,185628,117.0,gold,1,-0.21046371738927566
554,2992957,186549,50.0,platinum,1,0.6474656566584361
555,2992977,187316,33.47,platinum,1,0.2612959460136839
556,2992979,187347,100.0,platinum,1,0.7706403400496938
557,2992985,187504,67.95,gold,1,0.7722026219463294
558,2992996,187852,50.0,platinum,1,0.5566372155883511
559,2992997,187913,12.325999999999999,gold,1,0.41783737240313823
560,2992998,187943,40.0,platinum,1,0.4302116826061385
561,2993003,188174,54.136,gold,1,0.9703446924198084
562,2993005,188276,13.95,gold,1,0.3066634073489707
563,2993008,188395,400.0,platinum,1,0.03028615082741431
564,2993023,188938,50.0,gold,1,0.47692946592396124
565,2993039,189506,100.0,gold,1,0.9127798854241957
566,2993061,190158,47.95,gold,1,0.7176510017101277
567,2993068,190370,88.95,gold,1,0.7879066211065876
568,2993071,190417,59.0,platinum,1,0.49595057948307786
569,2993079,190883,50.0,gold,1,0.4053338549930069
570,2993089,191491,171.0,platinum,1,0.21853052375989399
571,2993101,191921,25.980999999999998,gold,1,0.23756608211360405
572,2993113,192729,54.5,platinum,1,0.32409231802879357
573,2993126,193354,47.611000000000004,platinum,1,0.24654344841706008
574,2993164,195423,261.95,gold,1,0.14417316895801902
575,2993168,195767,50.0,gold,1,0.6786787945954218
576,2993179,196935,68.5,gold,1,0.40343132220439426
577,2993209,200119,75.0,gold,1,0.6121076964117905
578,2993210,200208,200.0,gold,1,0.45953530812090154
579,2993211,200327,200.0,gold,1,0.4680835263337545
580,2993212,200516,20.0,gold,1,0.4131175823692853
581,2993241,207473,250.0,platinum,1,0.5412957816276552
582,2993252,209974,75.0,gold,1,0.9792051872988771
583,2993254,210465,1104.0,platinum,1,0.16510851771588209
584,2993266,213822,50.0,platinum,1,0.511482433898728
585,2993277,215527,335.0,gold,1,0.5029305140297851
586,2993286,216387,15.709000000000001,gold,1,0.41173072717106207
588,2993299,217946,117.0,gold,1,0.344493848049478
589,2993305,218531,50.0,gold,1,1.0881932662353029
590,2993315,219141,108.5,gold,1,0.4273935459875733
591,2993333,220389,23.926,platinum,1,0.25421639229065873
592,2993345,220767,50.0,gold,1,0.2417463431998655
593,2993361,221637,600.0,gold,1,0.14012873889597285
594,2993377,222027,200.0,gold,1,0.7958903243117009
595,2993382,222363,25.0,gold,1,0.25929171329965206
596,2993388,222509,60.0,gold,1,0.9941678325783413
597,2993407,223106,160.0,gold,1,0.13705368608971452
598,2993419,223354,57.95,gold,1,0.39567898440350957
599,2993424,223450,100.0,gold,1,0.9382750378915152
600,2993425,223498,100.0,platinum,1,0.5380429158515133
601,2993437,223683,130.95,gold,1,0.462913417404709
602,2993463,224317,25.95,platinum,1,0.7264456904425078
603,2993464,224329,44.5,gold,1,0.724549775251045
604,2993468,224422,220.0,gold,1,1.0507363137460022
605,2993470,224464,107.95,platinum,1,1.1629365754088763
606,2993476,224729,129.95,platinum,1,0.026255230178439344
607,2993477,224759,6.162999999999999,platinum,1,0.21863478734220093
608,2993480,224794,226.0,platinum,1,0.8176933869723092
609,2993497,225280,150.0,gold,1,0.9031601549867111
610,2993538,226035,30.0,gold,1,0.24185644183682198
611,2993549,226272,100.0,gold,1,0.3539407492753016
612,2993561,226442,59.0,gold,1,0.709080769371286
613,2993563,226466,77.95,gold,1,0.7158088970243585
614,2993573,226675,30.0,gold,1,0.6088343456893224
615,2993578,226835,108.5,platinum,1,-0.09195645619328782
616,2993584,226973,452.28,gold,1,0.5904058375711241
617,2993625,227541,75.0,platinum,1,0.10402302036876554
618,2993634,227734,40.0,gold,1,0.8758268721139257
619,2993636,227749,35.0,gold,1,0.2710865719781862
620,2993657,228036,21.0,platinum,1,0.11373866977006852
621,2993660,228080,49.0,platinum,1,0.8206043405816873
622,2993674,228389,149.66,platinum,1,0.3579372149833767
623,2993680,228494,80.0,gold,1,0.9005141559159111
624,2993696,228806,30.0,gold,1,0.24985579865167878
625,2993709,229107,159.95,platinum,1,0.8436347369650254
626,2993714,229202,27.97,platinum,1,0.8954452040404663
627,2993716,229269,50.0,platinum,1,0.7180870315133598
628,2993730,229527,107.95,gold,1,0.3400330198276247
630,2993756,230094,100.0,gold,1,1.0090204141296542
631,2993758,230123,300.0,platinum,1,0.5436481705333233
632,2993767,230279,129.95,platinum,1,-0.0912497603046244
633,2993789,230558,100.0,platinum,1,0.42797261165108036
634,2993801,230738,150.0,platinum,1,0.18868698328175404
635,2993804,230819,50.0,gold,1,0.3663396052884522
636,2993812,230971,30.0,gold,1,0.8284985588866092
637,2993813,231024,45.95,platinum,1,0.011425429418794588
638,2993838,231354,50.0,platinum,1,0.643458679798973
640,2993861,231682,56.5,gold,1,0.5635825413057665
641,2993862,231696,200.0,platinum,1,0.11054481760068795
642,2993864,231718,79.75399999999999,platinum,1,0.7668446449249569
643,2993899,232067,115.0,gold,1,0.767519022832065
644,2993908,232322,100.0,platinum,1,0.5382964883142933
645,2993915,232394,30.95,platinum,1,1.054265137096637
646,2993920,232445,317.5,gold,1,0.6131468603201164
647,2993927,232518,30.0,gold,1,0.20274282034267999
648,2993948,232773,311.95,platinum,1,0.08411830068801804
649,2993951,232822,20.0,gold,1,0.7954727442759121
650,2993956,232954,117.0,gold,1,0.1578338091287867
651,2993960,233033,100.0,gold,1,0.4265419162033642
652,2993968,233155,40.0,gold,1,0.7048896185165574
653,2993973,233167,25.0,gold,1,0.8981586576619003
654,2993995,233489,34.258,gold,1,0.5669043215842415
655,2994016,233800,9.0,platinum,1,0.23386703554746396
656,2994019,233812,323.0,gold,1,0.1426837571170864
657,2994022,233880,311.95,platinum,1,0.9770313916941142
658,2994024,233887,67.95,gold,1,0.9366310789236395
659,2994026,233994,77.0,platinum,1,0.6357055718406737
660,2994035,234115,226.0,platinum,1,0.34202212545375066
661,2994040,234202,200.0,gold,1,0.22814953249094028
662,2994060,234465,216.0,platinum,1,0.5839151461912397
663,2994063,234513,107.95,platinum,1,0.06310842850455123
664,2994074,234690,50.0,gold,1,0.1710260681133731
665,2994086,234844,50.0,gold,1,0.6075773552449906
666,2994089,234852,60.0,gold,1,0.2317318692667796
667,2994094,234880,160.0,platinum,1,0.38017885549581687
668,2994112,235126,10.0,gold,1,0.31733515855359173
669,2994121,235242,83.742,platinum,1,0.40957028455540695
670,2994145,235456,77.95,gold,1,0.8296831694974555
671,2994162,235774,50.0,gold,1,0.4662974849605839
672,2994176,236006,150.0,gold,1,0.40658043832950985
673,2994177,236009,441.0,gold,1,0.5568449955016689
674,2994181,236042,100.0,gold,1,0.23108856984733575
675,2994194,236237,117.0,gold,1,0.6319952305100699
676,2994195,236249,46.5,gold,1,0.8298210589325681
677,2994196,236254,47.95,gold,1,0.9309954108519425
678,2994233,236706,87.95,platinum,1,1.0276040332759262
679,2994235,236718,50.0,platinum,1,0.11154133797227413
680,2994244,236837,100.0,gold,1,0.45659758027569863
681,2994248,236873,77.0,gold,1,0.5486311416449441
682,2994258,236956,10.0,gold,1,0.1712181954019169
683,2994260,236970,200.0,platinum,1,0.36858508108820354
684,2994266,236991,16.162,platinum,1,0.5030343968697256
685,2994293,237236,117.0,platinum,1,1.0203871872396353
686,2994323,237665,35.95,gold,1,0.4091946603660936
687,2994338,237808,35.95,gold,1,0.821022464740484
688,2994350,237942,23.95,gold,1,0.2336427203360989
689,2994357,238024,77.0,gold,1,0.8431858382600078
690,2994370,238124,30.95,platinum,1,0.7766744673581212
691,2994374,238212,97.99,platinum,1,0.43325841169785134
692,2994387,238448,226.0,gold,1,0.5020696905044523
693,2994402,238670,171.0,gold,1,0.682422183539692
694,2994404,238708,226.0,platinum,1,0.6462546802821709
695,2994430,239142,77.217,gold,1,0.5637198642401889
696,2994436,239232,17.401,gold,1,0.953137251850232
697,2994457,239530,117.0,platinum,1,1.1119560707385427
698,2994458,239560,40.0,gold,1,1.016947347447689
699,2994463,239635,221.99,gold,1,0.30008677351984486
700,2994503,240186,40.0,gold,1,0.7444875841207973
701,2994530,240526,59.0,gold,1,0.7892185505811669
702,2994534,240577,59.0,gold,1,0.26931075451959274
703,2994537,240640,83.95,gold,1,-0.018502627656979825
704,2994546,240798,47.95,platinum,1,0.9550498099527337
705,2994567,241133,54.0,gold,1,0.706592030219718
706,2994568,241147,29.545,platinum,1,0.713431106738591
707,2994574,241274,57.95,platinum,1,0.43726422198747883
708,2994581,241362,25.95,platinum,1,0.627909333541088
709,2994591,241534,100.0,platinum,1,0.7158639709382689
710,2994603,241726,34.0,gold,1,0.5576005441600194
711,2994611,241792,45.95,gold,1,0.8020525788768345
712,2994633,242088,87.0,platinum,1,0.5210121279919147
713,2994637,242116,57.95,gold,1,0.7654058914307281
714,2994644,242207,80.0,gold,1,1.024684357606803
715,2994650,242315,82.95,gold,1,0.3385589906010133
716,2994651,242316,200.0,gold,1,0.8552115352535195
717,2994659,242412,50.0,gold,1,0.2633560064256382
718,2994667,242543,100.0,gold,1,0.6584379190651868
719,2994678,242807,35.95,platinum,1,0.4975887234571494
720,2994690,242901,59.0,platinum,1,0.23100707308976043
721,2994697,243003,25.0,gold,1,0.7079503356358736
722,2994707,243087,350.0,platinum,1,0.9920958394320423
723,2994710,243109,83.97,platinum,1,0.016475917828313202
724,2994721,243288,109.0,gold,1,0.2959241109087948
725,2994723,243330,35.0,gold,1,1.0684595810565956
728,2994735,243451,25.0,platinum,1,0.1830549005887955
729,2994745,243535,100.0,gold,1,0.936469683599038
730,2994752,243587,50.0,gold,1,0.6601393892019591
731,2994772,243832,150.0,gold,1,0.645663188098245
732,2994781,243894,75.0,gold,1,-0.09285961422766409
733,2994797,244098,59.0,gold,1,0.19890317388386758
734,2994816,244369,70.329,platinum,1,0.45465877402721594
735,2994833,244589,30.0,platinum,1,0.6049169036956112
736,2994840,244683,50.0,gold,1,1.0292465126875956
737,2994844,244713,200.0,gold,1,0.3035834183454024
738,2994854,244839,454.3,platinum,1,0.05276841970591737
739,2994876,245216,41.327,platinum,1,0.03422224308273911
740,2994910,245615,130.5,gold,1,0.05463004050558161
741,2994911,245644,31.479,gold,1,0.03127887387059526
742,2994912,245652,30.0,gold,1,-0.01636425783253477
743,2994913,245658,317.5,gold,1,0.5950118598373824
744,2994919,245754,59.0,gold,1,0.9848360847734161
745,2994920,245762,25.0,gold,1,0.6966158106899065
746,2994921,245762,31.479,gold,1,0.7990621352127624
747,2994927,245812,57.95,gold,1,0.6898584031831178
748,2994931,245858,59.0,platinum,1,0.6197577869676731
749,2994967,246186,50.0,gold,1,0.25962851691972727
750,2994981,246473,300.0,gold,1,0.6087360909426931
751,2994982,246474,57.95,platinum,1,0.24847265204641167
752,2994988,246495,77.0,platinum,1,0.257780214511503
753,2994991,246505,60.0,platinum,1,0.2980943153679578
754,2994992,246515,75.0,platinum,1,0.44956681993410963
755,2995015,246761,47.95,gold,1,0.2606706452125397
756,2995020,246865,226.0,platinum,1,0.24352856948253704
757,2995027,246963,20.0,gold,1,0.9494811685024217
758,2995031,247001,335.0,gold,1,0.318908901647185
759,2995042,247149,171.0,gold,1,0.3943933428016339
760,2995049,247201,57.95,platinum,1,0.6382798190836946
761,2995052,247248,30.0,gold,1,0.9677003403189565
762,2995058,247320,30.0,gold,1,0.08857187271508148
763,2995079,247631,52.445,platinum,1,0.7996752729816954
764,2995081,247647,209.95,gold,1,0.3630154827227432
765,2995098,247884,25.0,platinum,1,0.4186428857087869
766,2995099,247892,475.0,gold,1,0.9450200219099463
767,2995101,247905,59.0,gold,1,0.5793686119656809
768,2995112,248060,199.95,platinum,1,0.5455272304743997
769,2995128,248289,75.0,platinum,1,0.4509794785345425
770,2995166,248865,50.0,gold,1,0.8073085142536631
771,2995171,248967,50.0,platinum,1,0.2454799790240509
772,2995176,249049,19.334,platinum,1,0.9516440192112172
773,2995207,249449,107.0,gold,1,0.3139803682804213
774,2995211,249472,161.0,gold,1,0.3662621725630164
775,2995212,249486,140.0,gold,1,0.816511583783806
776,2995219,249744,117.0,gold,1,0.45108015567823784
777,2995221,249767,57.95,gold,1,0.3336906394010358
778,2995228,249803,17.88,gold,1,0.35258807488402943
779,2995241,250105,100.0,gold,1,0.11233807961742193
780,2995243,250150,57.95,gold,1,0.31471900097047206
781,2995254,250344,49.47,gold,1,0.6033604014720351
782,2995272,250682,130.0,platinum,1,0.14557879265126009
783,2995281,250851,54.5,gold,1,0.5796524165618381
784,2995295,251025,46.403,gold,1,0.8314489118597423
785,2995297,251067,213.0,gold,1,0.12402046113595354
786,2995311,251273,667.84,gold,1,0.40246479428367443
787,2995322,251419,100.0,gold,1,0.6457086869500459
789,2995342,251704,39.0,platinum,1,0.2076260912376854
790,2995348,251788,30.95,gold,1,0.9638560359340237
791,2995359,251910,54.5,gold,1,0.6135580421410725
793,2995377,252225,15.0,platinum,1,0.5480506296376133
794,2995380,252261,25.95,gold,1,0.20231382493745323
795,2995383,252297,77.0,gold,1,0.0741793763188584
796,2995399,252516,54.95,gold,1,0.9297801593413113
797,2995400,252538,77.0,gold,1,0.05962619582035007
798,2995420,252861,88.5,platinum,1,0.8735552067413795
799,2995434,252986,108.95,gold,1,0.4505270125485492
800,2995439,253075,47.95,platinum,1,0.1418068559383066
801,2995443,253122,280.0,gold,1,0.10860617707076514
802,2995444,253142,150.0,platinum,1,0.3812252834006228
803,2995450,253271,159.95,gold,1,1.0223643731146408
804,2995470,253535,107.95,gold,1,0.9996612329976078
805,2995471,253550,155.0,gold,1,0.19914085096030232
806,2995498,253945,53.95,platinum,1,0.6955481937008497
807,2995531,254336,125.0,gold,1,0.31606352055909903
808,2995566,254867,54.0,platinum,1,0.4878982765005583
809,2995572,254953,14.26,gold,1,1.0305475137016213
810,2995580,255054,150.0,gold,1,0.3722690910938149
811,2995590,255245,50.0,gold,1,0.14774097578577267
812,2995597,255289,59.0,gold,1,0.38651556383942004
813,2995603,255342,59.0,gold,1,0.5094103395351123
814,2995621,255585,20.95,gold,1,0.5778929865278325
815,2995630,255758,49.0,gold,1,0.3833935811893536
816,2995672,256354,82.655,gold,1,0.33364634008457683
817,2995683,256469,200.0,gold,1,0.8689763481454089
818,2995688,256525,100.0,gold,1,0.9383647789994654
819,2995691,256550,103.0,platinum,1,0.3353615629622648
820,2995702,256683,59.0,gold,1,0.555674387250748
821,2995712,256797,1564.95,gold,1,0.9213781109147023
822,2995716,256863,78.95,gold,1,0.4881419826093056
823,2995719,256969,216.0,platinum,1,-0.042189841791291455
824,2995720,256979,1248.95,platinum,1,0.596201530480746
825,2995729,257124,100.0,gold,1,0.27546596285278124
826,2995734,257172,240.0,platinum,1,0.5069587599975578
827,2995736,257187,311.95,gold,1,0.7722711166230416
828,2995757,257546,54.62,gold,1,0.6946766342058716
829,2995760,257606,35.95,platinum,1,0.38105771873904476
830,2995762,257629,50.0,gold,1,0.6940614559349
831,2995765,257639,50.0,platinum,1,0.8575686937387227
832,2995768,257701,226.0,platinum,1,0.7198795231763808
833,2995774,257832,11.95,platinum,1,0.1994131549861508
834,2995806,258176,100.0,gold,1,0.22998609982014406
835,2995810,258217,107.95,gold,1,0.995824050024548
836,2995812,258237,100.0,gold,1,0.43566741319710706
837,2995824,258469,75.0,gold,1,0.3095471039039164
838,2995830,258545,307.5,platinum,1,0.034568787691775515
839,2995834,258660,37.702,gold,1,0.32279210837031913
840,2995842,258902,34.5,gold,1,0.37074379893500287
841,2995844,258980,50.0,gold,1,0.2868192945149589
842,2995880,259642,59.0,gold,1,0.49894514316273364
843,2995891,259946,44.0,gold,1,0.5145800770992467
844,2995900,260076,75.0,platinum,1,0.9372170268575067
845,2995903,260121,100.0,gold,1,0.2439238984342584
846,2995912,260325,40.0,gold,1,0.9661495102101318
847,2995937,260743,108.95,platinum,1,-0.020930401238528712
848,2995947,260998,112.99,platinum,1,0.548156985409615
849,2995950,261103,50.0,gold,1,0.35544053324933417
850,2995955,261204,100.0,platinum,1,0.13972443945513677
851,2995970,261489,46.403,platinum,1,0.17881803911738947
852,2995971,261535,25.739,gold,1,0.4080231221225199
853,2995972,261536,50.0,gold,1,0.3255755218303648
854,2995973,261540,6.487,gold,1,0.5433348723005219
855,2995982,261634,100.0,platinum,1,0.24228488707870297
856,2996013,262063,36.95,gold,1,0.9914756206819254
857,2996020,262149,34.99,platinum,1,0.2836255928796028
858,2996039,262470,35.95,gold,1,0.7594366001655289
859,2996044,262599,50.0,gold,1,0.762516788396623
860,2996060,262912,107.95,gold,1,0.278095019836675
861,2996073,263118,100.0,gold,1,0.32043797063497625
862,2996076,263139,107.95,gold,1,0.24202915185465934
863,2996084,263227,57.95,gold,1,0.8084669905806808
864,2996086,263248,100.0,platinum,1,0.5097000926488655
865,2996091,263324,59.0,platinum,1,0.8790072729419293
866,2996092,263328,210.5,gold,1,0.27792909129747384
